source,vehicle,start_epoch,end_epoch,relative_start_s,relative_end_s,state,level,peer,episode,action,message
ego_structured_measured,UAV5,1787928265.734939,1787928270.694965,68.47993898391724,73.43996477127075,EXECUTING,INSUFFICIENT_DATA,UAV10,none,ACTIVE_GATE,
ego_structured_measured,UAV11,1787928265.742445,1787928266.462496,68.48744487762451,69.20749592781067,EXECUTING,INSUFFICIENT_DATA,UAV10,none,ACTIVE_GATE,
ego_structured_measured,UAV2,1787928265.743056,1787928270.183065,68.48805594444275,72.92806482315063,EXECUTING,INSUFFICIENT_DATA,UAV10,none,ACTIVE_GATE,
ego_structured_measured,UAV4,1787928265.838746,1787928266.358823,68.5837459564209,69.10382294654846,EXECUTING,INSUFFICIENT_DATA,UAV1,none,ACTIVE_GATE,
ego_structured_measured,UAV7,1787928266.252926,1787928266.732939,68.9979259967804,69.47793889045715,EXECUTING,INSUFFICIENT_DATA,UAV1,none,ACTIVE_GATE,
ego_structured_measured,UAV9,1787928267.21152,1787928267.851594,69.95651984214783,70.59659385681152,EXECUTING,INSUFFICIENT_DATA,UAV1,none,ACTIVE_GATE,
ego_structured_measured,UAV6,1787928267.968855,1787928268.608865,70.71385478973389,71.35386490821838,EXECUTING,INSUFFICIENT_DATA,UAV1,none,ACTIVE_GATE,
ego_structured_measured,UAV3,1787928268.729702,1787928269.249735,71.47470188140869,71.9947350025177,EXECUTING,INSUFFICIENT_DATA,UAV1,none,ACTIVE_GATE,
ego_structured_measured,UAV2,1787928270.183065,1787928270.743066,72.92806482315063,73.48806595802307,EXECUTING,INSUFFICIENT_DATA,UAV1,none,ACTIVE_GATE,
task_result_inferred,A04/UAV4,1787928274.805,1787928274.805,77.54999995231628,77.54999995231628,,,,,,inferred from 1551 ticks / 20 Hz; no task-state rosbag
